actuary_47_acc_1	재무보고를 위한 개념체계에서 연결재무제표와 비연결재무제표에 관한 설명으로 옳은 것은?	연결재무제표는 특정 종속기업의 자산, 부채, 자본, 수익 및 비용에 대한 별도의 정보를 제공하도록 만들어졌다. ||| 비연결재무제표는 지배기업에 대해서가 아닌 종속기업의 자산, 부채, 자본, 수익 및 비용에 대한 정보를 제공하도록 만들어졌다. ||| 비연결재무제표에 제공되는 정보는 일반적으로 지배기업의 현재 및 잠재적 투자자, 대여자와 그 밖의 채권자의 정보수요를 충족하는데 충분하지 않다. ||| 연결재무제표의 정보는 지배기업과 관계기업의 현재 및 잠재적 투자자, 대여자와 그 밖의 채권자가 지배기업과 관계기업에 유입될 미래현금흐름에 대한 전망을 평가하는 데 유용하다.
actuary_47_acc_2	다음 중 기업회계기준서 제1001호의 재무제표 표시에 관한 설명으로 옳은 것은?	기업은 발생기준 회계를 사용하여 모든 재무제표를 작성한다. ||| 재무제표(비교정보를 포함)는 적어도 1년마다 작성하며 보고기간종료일을 변경하면서 재무제표의 보고기간이 1년을 초과할 수는 없다. ||| 매입채무, 미지급비용과 같은 유동부채는 기업의 정상영업주기 내에 사용되는 운전자본의 일부이나, 이러한 항목이 보고기간 후 12개월 후에 결제일이 도래하는 경우에는 비유동부채로 분류해야 한다. ||| 유사한 항목은 중요성 분류에 따라 재무제표에 구분하여 표시하며, 상이한 성격이나 기능을 가진 항목은 구분하여 표시한다. 다만 중요하지 않은 항목은 성격이나 기능이 유사한 항목과 통합하여 표시할 수 있다.
actuary_47_acc_6	다음은 ㈜한국의 20x1년 재고자산 관련 자료이다. ㈜한국의 20x1년 매출원가를 계산하면 얼마인가? 단, 재고자산과 관련된 평가손실과 감모손실은 없다.\n\n| 항목 | 금액 |\n|---|---|\n| 기초 재고자산 | ₩450,000 |\n| 재고자산 매입가격 | ₩2,500,000 |\n| 재고자산 매입 관련 운임 | ₩150,000 |\n| 재고자산 판매 관련 보관료 | ₩200,000 |\n| 재고자산 보관창고 화재보험료 | ₩150,000 |\n| 기말 재고자산 | ₩300,000 |	₩2,800,000 ||| ₩3,050,000 ||| ₩3,150,000 ||| ₩3,400,000
actuary_47_acc_7	다음은 20x1년 초에 설립되어 단일제품을 판매하는 ㈜한국의 20x1년 기말 재고자산 평가와 관련된 자료이다. ㈜한국은 평가손실과 정상감모는 매출원가로 기록하고 있으며, 비정상감모는 영업외비용으로 기록하고 있다. 20x1년 ㈜한국의 당기매입재고자산은 ₩4,000,000이며, 매출액은 ₩8,000,000, 판매비와관리비는 ₩3,000,000인 경우 ㈜한국의 20x1년 영업이익과 당기순이익을 계산하면 각각 얼마인가? 단, 재고자산 감모 중 60%는 정상적인 감모이다.\n\n| 기말 장부수량 | 기말 실제수량 | 취득단가 | 기말 단위당 순실현가능가치 |\n|---|---|---|---|\n| 1,500개 | 1,450개 | ₩500 | ₩490 |	영업이익 ₩1,720,500 / 당기순이익 ₩1,710,500 ||| 영업이익 ₩1,750,000 / 당기순이익 ₩1,740,000 ||| 영업이익 ₩1,765,000 / 당기순이익 ₩1,755,000 ||| 영업이익 ₩1,789,500 / 당기순이익 ₩1,783,700
actuary_47_acc_8	다음 중 재고자산의 인식 및 측정에 관한 설명으로 옳은 것은?	재고자산의 취득원가는 매입원가로 한정하며, 전환원가 및 재고자산을 현재의 장소에 현재의 상태로 이르게 하는 데 발생한 기타 원가는 제외한다. ||| 통상적으로 상호 교환될 수 없는 재고자산항목의 원가와 특정 프로젝트별로 생산되고 분리되는 재화 또는 용역의 원가는 선입선출법이나 가중평균법을 사용하여 결정한다. ||| 재고자산은 외부에서 매입하여 재판매하기 위해 보유하는 상품, 토지와 그 밖의 자산을 포함하며, 생산 중인 재공품이나 생산에 투입되는 원재료와 소모품은 재고자산에서 제외한다. ||| 소매재고법에서 재고자산의 원가는 재고자산의 판매가격을 적절한 총이익률을 반영하여 환원하는 방법으로 결정하며, 이때 적용되는 이익률은 일반적으로 판매부문별 평균이익률을 사용한다.
actuary_47_acc_11	다음은 20x1년 초에 ㈜한국이 취득한 기계장치의 운영과 관련된 사항이다. 동 기계장치의 취득원가는 ₩6,000,000, 잔존가치는 ₩0, 내용연수는 5년인 경우, 20x1년 ㈜한국이 인식할 감가상각비는 얼마인가? 단, ㈜한국은 감가상각시 정액법을 적용하고 있으며, 월할 계산한다.\n\n(1) 20x1년 1월 1일: 기계장치의 취득 및 설치\n(2) 20x1년 1월 1일 ~ 20x1년 2월 28일: 시운전 실시\n(3) 20x1년 3월 1일: 가동 준비는 완료되었으나, 기계장치 미가동\n(4) 20x1년 5월 1일: 기계장치 가동 시작\n(5) 20x1년 10월 1일: 제품 미판매에 따른 기계장치 가동 중지\n(6) 20x1년 11월 1일: 매각예정비유동자산으로 분류	₩500,000 ||| ₩800,000 ||| ₩1,000,000 ||| ₩1,200,000
actuary_47_acc_14	다음은 20x1년 초 설립된 ㈜한국의 1월 거래내역에 관한 정보이다. ㈜한국이 회계순환과정에 따라 결산을 실시한 경우, 결산결과에 관한 설명으로 옳지 않은 것은?\n\n(1) 1월 1일 자본금 ₩5,000을 출자하여 ㈜한국을 설립하였다.\n(2) 은행에서 ₩3,000을 차입하였다.\n(3) 사무실 보증금 ₩3,000을 현금으로 지급하였다.\n(4) 상품 ₩8,000을 매입하면서 현금 ₩4,000을 지급하고, 나머지 금액은 다음 달에 지급하기로 하였다.\n(5) 원가 ₩4,000의 상품을 ₩10,000에 판매하면서 현금 ₩5,000을 받고, 나머지 금액은 다음 달에 받기로 하였다.\n(6) 1월 급여 ₩2,000을 다음 달에 지급하기로 하였다.	1월 순이익은 ₩4,000이다. ||| 1월 말 재무상태표상 부채총계는 ₩9,000이다. ||| 1월 말 재무상태표상 자본총계는 ₩9,000이다. ||| 1월 말 재무상태표상 재고자산은 ₩8,000이다.
actuary_47_acc_15	거래가격을 수행의무에 배분하는 수익인식 단계에 대한 설명으로 옳지 않은 것은?	할인액 전체가 계약상 하나 이상의 일부 수행의무에만 관련된다는 관측 가능한 증거가 있는 때 외에는, 할인액은 계약상 모든 수행의무에 비례하여 배분한다. ||| 계약 개시시점에 계약상 각 수행의무로 구별되는 재화나 용역의 대상이 되는 개별 판매가격에 비례하여 거래가격을 배분한다. ||| 거래가격의 후속 변동은 변동 시점 판매가격을 기준으로 계약상 수행의무에 배분되도록 계약을 개시한 후의 개별 판매가격 변동을 반영하기 위해 거래가격을 다시 배분한다. ||| 계약에서 약속한 변동대가는 계약 전체에 기인할 수 있고 계약의 특정 부분에 기인할 수도 있으므로 계약의 모든 수행의무에 변동대가를 배분하는 것이 적절하지 않을 수 있다.
actuary_47_acc_23	충당부채의 회계처리에 관한 설명으로 옳지 않은 것은?	화폐의 시간가치 영향이 중요한 경우에 충당부채는 의무를 이행하기 위하여 예상되는 지출액의 현재가치로 평가한다. ||| 현재의무를 이행하기 위하여 필요한 지출 금액에 영향을 미치는 미래 사건이 일어날 것이라는 충분하고 객관적인 증거가 있는 경우에는 그 미래 사건을 고려하여 충당부채 금액을 추정한다. ||| 충당부채와 관련하여 포괄손익계산서에 인식한 비용은 제삼자의 변제와 관련하여 인식한 금액과 상계하여 표시할 수 있다. ||| 예상되는 자산 처분이 충당부채를 생기게 한 사건과 밀접하게 관련되었다면 예상되는 자산 처분이익은 충당부채에 반영하여 순액으로 측정한다.
actuary_47_acc_24	단기종업원급여의 회계처리와 관련된 설명으로 옳지 않은 것은?	종업원이 회계기간에 근무용역을 제공할 때, 그 대가로 지급이 예상되는 단기종업원급여를 할인하지 않은 금액으로 인식한다. ||| 누적 유급휴가의 예상원가는 보고기간 말 현재 미사용 유급휴가가 누적되어 기업이 지급할 것으로 예상하는 추가 금액으로 측정한다. ||| 종업원이 특정 기간 계속 근무하는 조건으로 이익을 분배받는 이익분배제도의 경우 관련된 원가는 당기 비용이 아닌 잔여 이익배당으로 인식한다. ||| 기업이 별도의 상여금을 지급할 법적의무가 없음에도 관행적으로 상여금을 지급하는 경우에는 기업이 상여금을 지급하는 방법 외에 다른 현실적인 대안이 없으므로 의제의무를 부담한다.
