actuary_43_acc_31	(주)한국은 현재 당좌비율 100%, 부채비율(총부채/총자본) 200%이다. 이러한 상태에서 (주)한국은 재고자산을 ₩100,000 구입하면서 ₩50,000은 현금으로 결제하고 나머지 ₩50,000은 외상으로 하였다. 이러한 거래가 당좌비율과 부채비율에 미치는 영향은?
actuary_43_acc_32	다음 자료를 이용하여 당기총제조원가 중 기초(기본)원가를 계산하면 얼마인가?\n\n- 기초재공품은 기말재공품의 200%\n- 매출원가 ₩20,000, 기초제품 ₩5,000, 기말제품 ₩3,000\n- 직접재료원가 발생액은 ₩6,000\n- 제조간접원가는 직접노무원가발생액의 1/2만큼 발생\n- 기말재공품은 ₩3,000
actuary_43_acc_33	(주)한국은 정상개별원가계산을 사용하며 직접노무시간을 기준으로 제조간접원가를 배부하고 있다. 20x1년 연간 제조간접원가 예산은 ₩5,000,000이다. 20x1년 실제 발생한 제조간접원가는 ₩3,800,000이고 실제 직접노무시간은 20,000시간이다. 20x1년 중 제조간접원가 과대배부액이 ₩200,000이라고 할 때 연간 예산(예상) 직접노무시간은?
actuary_43_acc_34	(주)한국은 제조부문 A, B와 보조부문 X, Y를 보유하고 있다. 각 보조부문의 서비스용역수수관계는 다음과 같다.\n\n| 용역제공부문 | X | Y | A | B | 합계 |\n|---|---|---|---|---|---|\n| X | - | 150시간 | 150시간 | 200시간 | 500시간 |\n| Y | 80kw | 100kw | 120kw | 200kw | 500kw |\n\n(주)한국은 보조부문 Y를 폐쇄하고 외부에서 전력을 공급받으려 할 경우, 외부에서 공급받을 전력량은?
actuary_43_acc_35	다음 중 결합원가계산에 대한 설명으로 옳지 않은 것은?
actuary_43_acc_36	(주)한국은 종합원가계산제도를 채택하고 있다. 원재료는 공정의 초기에 전량 투입되며, 가공원가는 공정 전반에 걸쳐서 완성도에 따라 균등하게 발생한다. 재료원가의 경우 평균법에 의한 완성품환산량은 85,000단위이고, 선입선출법에 의한 완성품환산량은 70,000단위이다. 또한 가공원가의 경우 평균법에 의한 완성품환산량은 65,500단위이고, 선입선출법에 의한 완성품환산량은 61,000단위이다. 이 경우 기초재공품의 완성도는? 단, 공손 및 감손은 없다.
actuary_43_acc_37	다음 중 전부원가계산, 변동원가계산 및 초변동원가계산에 대한 설명으로 옳지 않은 것은?
actuary_43_acc_38	(주)한국은 X, Y의 두 제품을 생산하여 판매한다. X의 단위당 판매가격은 ₩800이고, 단위당 변동비는 ₩400이다. Y의 단위당 판매가격은 ₩1,000이고, 단위당 변동비는 ₩400이다. (주)한국의 사용가능한 재료는 760kg인데, X는 단위당 4kg, Y는 단위당 10kg이 각각 소요된다. 또한, 사용가능한 기계시간은 720시간인데, X는 단위당 6시간, Y는 단위당 8시간이 각각 소요된다. (주)한국의 최대공헌이익은 얼마인가?
actuary_43_acc_39	(주)한국은 제품생산에 필요한 부품K를 생산한다. 1,000단위 생산과 관련된 원가자료는 다음과 같다.\n\n|  | 총원가 |\n|---|---|\n| 직접재료원가 | ₩320,000 |\n| 직접노무원가 | 560,000 |\n| 변동제조간접원가 | 380,000 |\n| 고정제조간접원가 | 400,000 |\n| 합계 | ₩1,660,000 |\n\n(주)대한이 부품K 1,000단위를 단위당 ₩1,600에 공급하겠다는 제안을 하였다. 만약 (주)한국이 외부에서 구입하는 경우에는 공장시설을 매년 ₩80,000에 임대할 수 있으며, 단위당 고정제조간접원가 ₩300은 회피가 가능해진다. 위 제안을 수락하는 경우 이익에 미치는 영향은?
actuary_43_acc_40	다음 중 내부대체가격의 결정에 대한 설명으로 옳지 않은 것은?
