appraisal_2026_경제학원론_41	41. 발전회사들이 천연가스를 사용하여 전력을 생산하고 있다. 최근 천연가스보다 발전비용 측면에서 저렴하고 안전성이 증명된 소형원자로(SMR) 기술이 전력생산에 사용될 경우 천연가스의 가격과 수요량에 미치는 영향은? (단, 다른 조건은 일정하며, 천연가스 시장의 수요곡선은 우하향, 공급곡선은 우상향한다. SMR: Small Modular Reactor)
appraisal_2026_경제학원론_42	42. A국의 휘발유 시장은 완전경쟁이며, 수요함수는 $Q_D = 1{,}000 - \frac{1}{2}P$이고, 공급함수는 $Q_S = \frac{1}{3}P - \frac{500}{3}$ 이다. 정부가 휘발유 1리터당 500원의 종량세를 공급자에게 부과할 때, 다음 설명 중 옳은 것을 모두 고른 것은? (단, $Q$는 수량(리터), $P$는 가격)\nㄱ. 세금은 모두 공급자가 부담한다.\nㄴ. 균형량은 종량세 부과 전에 비해 감소한다.\nㄷ. 소비자 잉여는 종량세 부과 전에 비해 증가한다.\nㄹ. 동일한 종량세를 수요자에게 부과해도 세후 균형량은 동일하다.
appraisal_2026_경제학원론_43	43. 효용극대화를 추구하는 소비자 A가 X, Y 두 재화를 $MRS_{XY} < \frac{P_X}{P_Y}$인 점에서 소비하고 있을 때, 아래 설명 중 옳은 것을 모두 고른 것은? (단, 한계대체율 $(MRS_{XY}) = \left| \frac{dY}{dX} \right|$ 이고 체감하며, 재화 X, Y의 가격은 각각 $P_X$, $P_Y$이고, $X > 0$, $Y > 0$이다.)\nㄱ. 효용극대화를 위해서는 X재를 더 소비하고, Y재를 덜 소비해야 한다.\nㄴ. $MRS_{XY}$는 소비자 A가 동일한 효용수준을 유지하면서 X재 1단위를 더 소비하기 위해 포기할 용의가 있는 Y재의 양이다.\nㄷ. $P_X = 2$, $P_Y = 1$일 때, 시장에서는 Y재 1단위와 X재 2단위가 교환된다.\nㄹ. X재에 1원을 지출했을 때 얻는 한계효용은 Y재에 1원을 지출했을 때 얻는 한계효용보다 작다.
appraisal_2026_경제학원론_44	44. 소비자이론에 관한 설명으로 옳은 것은?
appraisal_2026_경제학원론_45	45. 콥-더글라스 생산함수 $Q = L^{\frac{1}{3}} K^{\frac{2}{3}}$에 관한 설명으로 옳지 않은 것은? (단, 재화 및 생산요소의 가격은 일정하며, $Q$는 생산량, $L$은 노동, $K$는 자본이다.)
appraisal_2026_경제학원론_46	46. 하이브리드 자동차 시장을 양분하고 있는 H사와 T사의 광고여부에 따른 보수행렬은 아래와 같다. 다음 중 옳은 것을 모두 고른 것은? (단, 각 보수쌍에서 왼쪽은 H사의 보수이고, 오른쪽은 T사의 보수이다.)\n[보수행렬] | T사 광고함 | T사 광고안함\nH사 광고함 | (2500, 1500) | (3000, 0)\nH사 광고안함 | (1500, 2000) | (4000, 500)\nㄱ. H사는 우월전략을 가지고 있다.\nㄴ. T사의 우월전략은 광고를 하는 것이다.\nㄷ. 내쉬균형은 두 회사 모두 광고를 하는 것이다.\nㄹ. 이 게임의 우월전략균형은 두 회사 모두 광고를 안하는 것이다.
appraisal_2026_경제학원론_47	47. 개인 A와 B는 하루 8시간 일하고, 쌀을 생산하거나, 밀을 생산하거나, 둘 다 생산한다. 쌀과 밀의 1kg 생산에 필요한 시간은 아래와 같다. 두 사람은 자급자족하지 않고 각자 비교우위가 있는 재화에 특화생산한 후 거래함으로써 이익을 얻고자 한다. 두 사람이 모두 거래를 통해 이익을 누리기 위하여, 쌀 1kg과 거래되는 밀의 양(kg)으로 옳은 것은?\n[생산 소요시간] | 쌀 1kg | 밀 1kg\nA | 60분 | 30분\nB | 30분 | 10분
appraisal_2026_경제학원론_48	48. 모든 면에서 동일한 150개의 개별기업이 존재하는 독점적 경쟁시장에서, 역수요함수와 비용함수는 아래와 같다. 장기균형에서 이 시장에 생존하게 될 최종 기업 수($N$)는? (단, $P$=제품가격, $Q$=개별 기업의 생산량)\n○ 개별 기업의 역수요함수: $P = 400 - 5Q - 2N$\n○ 개별 기업의 비용함수: $TC = 3Q^2 + 40Q + 800$
appraisal_2026_경제학원론_49	49. 생산물 시장의 독점기업에 관한 설명으로 옳지 않은 것은? (단, 생산물에 대한 수요곡선은 우하향하는 직선이며, 독점기업은 이윤극대화를 추구한다.)
appraisal_2026_경제학원론_50	50. 노동시장이 수요독점일 때, 이에 관한 설명으로 옳은 것은? (단, 생산물 시장은 완전경쟁이며, 노동수요곡선은 우하향, 노동공급곡선은 우상향한다.)
appraisal_2026_경제학원론_51	51. A, B 두 나라에 각각 다섯 사람씩 살고 있고 A국과 B국에 사는 사람들의 소득은 각각 (2, 2, 4, 4, 8), (2, 4, 4, 4, 6)이라고 하자. 다음 설명 중 옳지 않은 것은?
appraisal_2026_경제학원론_52	52. 소득분배가 완전 불균등한 경우를 모두 고른 것은?\nㄱ. 로렌츠곡선이 대각선이다.\nㄴ. 지니계수가 1이다.\nㄷ. 십분위분배율이 2이다.\nㄹ. 오분위분배율이 무한대(∞)이다.
appraisal_2026_경제학원론_53	53. 소득-여가 결정모형에서 효용극대화를 추구하는 甲의 노동공급에 관한 설명으로 옳은 것을 모두 고른 것은? (단, 소득과 여가는 모두 정상재이며, 소득효과 및 대체효과의 크기 비교는 절댓값을 기준으로 한다.)\nㄱ. 시간당 임금이 상승할 경우, 대체효과는 노동공급 감소요인이다.\nㄴ. 시간당 임금이 하락할 경우, 소득효과가 대체효과보다 크다면 노동공급은 증가한다.\nㄷ. 시간당 임금이 상승할 경우, 소득효과 및 대체효과의 크기와 상관없이 노동공급은 증가한다.
appraisal_2026_경제학원론_54	54. 파레토 효율성과 관련된 설명 중 옳지 않은 것은? (단, $X$, $Y$ 두 재화 / A, B 2인 / $L$(노동), $K$(자본) 두 생산요소 경제를 가정한다.)
appraisal_2026_경제학원론_55	55. 한 국가의 대표적 소비자 A와 두 재화 $X, Y$가 있다. A의 효용함수는 $U(X, Y) = X^2 Y$이고 생산가능곡선은 $X^2 + Y^2 = 27$이다. 이 국가의 자원배분을 최적으로 만들어주는 $Y$는?
appraisal_2026_경제학원론_56	56. 사회후생에 관한 설명으로 옳지 않은 것을 모두 고른 것은?\nㄱ. 차선의 이론은 부분적이고 점진적인 해결책이 최적임을 보여준다.\nㄴ. 롤즈(J. Rawls)적 가치판단을 반영한 사회무차별곡선은 L자 모양이다.\nㄷ. 공리주의적 가치판단을 반영한 사회무차별곡선은 곡선의 형태이다.\nㄹ. 애로우(K. Arrow)의 불가능성 정리에서 파레토원칙은 과반수제를 의미한다.
appraisal_2026_경제학원론_57	57. 외부성에 관한 설명으로 옳지 않은 것을 모두 고른 것은?\nㄱ. 양(+)의 외부성이 존재하면 시장 생산량은 사회적 최적 생산량보다 많다.\nㄴ. 외부성은 보조금 혹은 조세 등을 통해 내부화시킬 수 있다.\nㄷ. 코우즈(R. Coase)에 의하면 외부성이 존재하더라도 재산권이 확립되어 있으면 당사자 간 협상으로 외부성을 치유할 수 있다.\nㄹ. 외부성의 치유방법 중 정부의 직접규제가 사회 전체적인 비용이 가장 작다.
appraisal_2026_경제학원론_58	58. 어느 마을에 주민들이 소를 방목할 수 있는 공동의 목초지가 있다. 소를 방목하여 기를 때 얻는 총수입은 $TR = 20(40X - X^2)$이고, 소 한 마리에 소요되는 비용은 40이다. 만약 개별 주민들이 아무런 제한 없이 각자 소를 목초지에 방목하면 마을 주민들은 총 $X_1$ 마리를, 마을 주민들이 마을 전체의 이윤을 극대화하고자 한다면 총 $X_2$ 마리를 방목할 것이다. $X_1$과 $X_2$는? (단, $X$는 소의 마리수이다.)
appraisal_2026_경제학원론_59	59. 소비의 경합성과 배제성을 기준으로 재화를 구분할 때, ( )에 들어갈 내용으로 옳은 것은?\n○ 소비의 경합성이 있으면서 배제성이 없는 재화는 ( ㄱ )이다.\n○ 소비의 경합성이 없으면서 배제성도 없는 재화는 ( ㄴ )이다.
appraisal_2026_경제학원론_60	60. 정보의 비대칭성에 관한 설명으로 옳은 것은?
appraisal_2026_경제학원론_61	61. 국민소득 지표에 관한 설명으로 옳은 것을 모두 고른 것은?\nㄱ. 외국인의 한국 내 생산활동은 한국의 GDP(국내총생산)에 포함되지 않는다.\nㄴ. 폐쇄경제에서는 실질 GDP와 실질 GDI(국내총소득)가 같다.\nㄷ. GNP(국민총생산)는 GDP에서 국외 순수취 요소소득을 뺀 수치이다.\nㄹ. 정부의 출산장려금은 GDP에 포함되지 않는다.
appraisal_2026_경제학원론_62	62. 아래의 국민소득결정모형에서 (ㄱ)투자승수와 (ㄴ)조세승수는? (단, Y는 소득, C는 소비, I는 투자, G는 정부 지출, T는 세금)\n○ $Y = C + I + G$\n○ $C = 0.6(Y - T) + 200$\n○ $I = 200$\n○ $T = 200$
appraisal_2026_경제학원론_63	63. 소비이론에 관한 설명으로 옳지 않은 것은?
appraisal_2026_경제학원론_64	64. 신고전학파의 투자이론에 관한 설명으로 옳지 않은 것은?
appraisal_2026_경제학원론_65	65. 화폐수요이론에 관한 설명으로 옳은 것은?
appraisal_2026_경제학원론_66	66. 현금-요구불예금 비율이 0.6, 법정지급준비율 10%, 초과지급준비율 10%일 때, 본원통화량이 3조 원 증가하면 통화량은 얼마나 증가하는가? (단, 다른 조건은 일정함)
