actuary_43_acc_21	리스제공자인 (주)한국의 리스약정일 현재 리스자산 관련 자료가 다음과 같을 때, 일반적으로 금융리스자산으로 분류될 수 있는 리스자산들의 장부가액 합계는 얼마인가?\n\n| 리스자산 | 리스계약 및 리스자산의 특성 | 장부가액 |\n|---|---|---|\n| A | 리스기간 종료시점, 해당 자산의 공정가치에 해당하는 금액을 수령하고 소유권을 리스이용자에게 이전 | ₩150 |\n| B | 리스약정일 현재, 리스료의 현재가치 ₩120 | ₩100 |\n| C | 리스기간 4년, 리스자산의 경제적 내용연수 10년 | ₩150 |\n| D | 주문에 의해 제작된 리스이용자 전용 리스자산 | ₩100 |
actuary_43_acc_22	충당부채의 측정에 관한 설명으로 옳지 않은 것은?
actuary_43_acc_23	사채의 발행과 관련한 설명으로 옳은 것은?
actuary_43_acc_24	(주)한국은 발행일자 20x1년 4월 1일인 사채를 당일 발행하였다. 사채관련 자료가 다음과 같을 때, 20x2년 말 재무상태표 상의 사채 장부가액은 얼마인가? 단, 현재가치 계산은 주어진 현재가치표를 이용하고 계산과정에서 현가계수 외의 소수점 이하는 소수점 첫째자리에서 반올림하며, 단수 차이는 사채상환연도에 조정한다.\n\n- 액면 ₩10,000\n- 액면이자율 6%\n- 유효이자율 12%\n- 만기 3년\n- 매년 3월 31일 이자지급(발생이자 인식은 월할 계산)\n\n| 기간 | 6% 단일금액 | 6% 연금 | 12% 단일금액 | 12% 연금 |\n|---|---|---|---|---|\n| 3년 | 0.84 | 2.67 | 0.71 | 2.40 |
actuary_43_acc_25	(주)한국이 발행한 주식의 액면금액은 ₩5이고, 자본항목이 다음과 같을 때, (주)한국의 주식 1주당 현금배당 가능한 최대 금액은 얼마인가?\n\n- 자본금: ₩100\n- 재무구조개선적립금: ₩300\n- 주식발행초과금: ₩200\n- 사업확장적립금: ₩200\n- 이익준비금: ₩300\n- 감채적립금: ₩100
actuary_43_acc_26	(주)한국의 20x1년의 재무자료가 다음과 같을 때, (주)한국의 20x1년 말 자기자본 대비 부채비율은?\n\n- 자산 ₩1,000\n- 자산회전율 2회\n- 매출액순이익률 5%\n- 자기자본이익률(ROE) 25%\n- 자산과 자본의 각각 기초와 기말금액은 동일
actuary_43_acc_27	(주)한국은 20x1년 1월 1일, 만기가 3년인 전환사채 ₩2,000,000을 액면금액으로 발행하였다. 전환사채의 표시이자율은 연 2%로 이자지급일은 매년 12월 31일이다. 전환사채의 보유자가 전환권을 행사하지 않는다면 (주)한국은 보유자에게 만기까지 연 6%의 수익률을 보장한다. 전환사채 발행 시 계상되는 사채상환할증금은 얼마인가? 단, 금액은 소수점 첫째자리에서 반올림한다.
actuary_43_acc_28	(주)한국의 20x1년 당기순이익은 ₩10,000,000이고 20x1년 초 보통주 주식수는 8,000주이다. 회사는 20x1년 7월 1일에 20%의 무상증자를 하여 1,600주의 보통주식을 발행하였다. (주)한국은 20x1년 11월 1일에 자기주식 600주를 취득하여 20x1년 12월 31일 현재 보유중이다. 20x1년 우선주배당금은 ₩1,450,000이다. (주)한국의 20x1년 기본주당순이익은 얼마인가? 단, 금액은 소수점 첫째자리에서 반올림한다.
actuary_43_acc_29	법인세 회계처리에 대한 다음 설명으로 옳지 않은 것은?
actuary_43_acc_30	다음은 (주)한국의 20x1년도 재무제표에서 발췌한 자료이다. (주)한국이 배당금의 지급을 재무활동으로 분류할 경우, 20x1년 말 재무상태표에 보고된 현금및현금성자산은 얼마인가? 단, (주)한국의 자사주 거래는 없었다.\n\n- 기초 현금및현금성자산: ₩500\n- 영업활동 순현금유입액: ₩600\n- 기초자본: ₩1,600\n- 투자활동 순현금유출액: ₩450\n- 기말자본: ₩1,800\n- 당기순이익: ₩500\n- 당기 유상증자액: ₩250
