actuary_44_acc_1	다음은 ㈜한국의 상품에 대한 매입·매출의 수정 전 내역이다. 기초상품 ₩100,000, 기말상품 ₩120,000일 때 상품매출에 대한 올바른 매출총이익은?\n\n- 상품매입 ₩368,000, 매입운임 ₩15,000(판매관리비 계상)\n- 상품매출 ₩1,000,000, 판매운임 ₩60,000(판매관리비 계상), 판매상품 하자로 인한 매출대금 할인금액 ₩50,000(영업외비용 계상)
actuary_44_acc_2	㈜한국의 4월 중 상품수불부 내역은 다음과 같다. 선입선출법에 따른 4월 말 재고자산 금액은?\n\n| 구분 | 일자 | 수량(개) | 매입단가 | 금액 |\n|---|---|---|---|---|\n| 기초재고 | 4월 1일 | 200 | ₩100 | ₩20,000 |\n| 매입 | 4월 10일 | 700 | ₩110 | ₩77,000 |\n| 판매 | 4월 15일 | (800) |  |  |\n| 매입 | 4월 20일 | 100 | ₩120 | ₩12,000 |\n| 기말재고 | 4월 30일 | 200 | ?? | ?? |
actuary_44_acc_3	㈜한국은 실지재고조사법을 적용하며 저가법 적용에 따른 평가손실 및 평가손실환입을 매출원가에 반영하고 있다. ㈜한국의 20x1년 상품 매입금액은 ₩100,000이며 20x0년 말과 20x1년 말 상품재고는 아래와 같을 때 20x1년 상품매출원가는 얼마인가?\n\n| 구분 | 20x0년 말 | 20x1년 말 |\n|---|---|---|\n| 상품 | ₩25,000 | ₩30,000 |\n| 상품평가충당금 | ₩(5,000) | ₩(2,000) |
actuary_44_acc_4	㈜한국의 당기 말 재고자산은 전기 말 대비 ₩30,000 증가하였고 당기 말 매입채무는 전기 말 대비 ₩18,000 증가하였다. 당기 매입채무 현금지급액은 ₩150,000이고, 매출총이익률이 20%일 때, ㈜한국의 당기 매출액은 얼마인가?
actuary_44_acc_5	㈜한국은 20x1년 초 ㈜대한으로부터 토지(공정가치 ₩600,000, ㈜대한의 장부금액 ₩500,000)와 기계장치(공정가치 ₩400,000, ㈜대한의 장부금액 ₩500,000)를 ₩800,000에 일괄 구입하였다. 또한, ㈜한국은 20x1년 초에 동 기계장치 취득을 위하여 불가피하게 공정가치 ₩70,000의 채권을 ₩85,000에 구입하였다. 기계장치의 취득원가는 얼마인가?
actuary_44_acc_6	다음 중 유형자산 취득원가에 포함되는 것은?
actuary_44_acc_7	㈜한국은 20x1년 초 토지를 ₩100,000에 취득하였으며, 20x1년부터 20x4년까지 매년 말 토지의 공정가치는 다음과 같다. ㈜한국은 토지에 대하여 재평가모형을 적용하고 있으며, 매년 말 재평가를 실시한다. 토지 공정가치 하락이 손상발생의 증거는 아니며 20x1년 이후 토지의 추가 취득이나 처분은 없었다고 가정할 때, ㈜한국의 토지 재평가가 재무제표에 미치는 영향으로 옳지 않은 것은?\n\n| 구분 | 20x1년 말 | 20x2년 말 | 20x3년 말 | 20x4년 말 |\n|---|---|---|---|---|\n| 토지 공정가치 | ₩90,000 | ₩94,000 | ₩99,000 | ₩105,000 |
actuary_44_acc_8	㈜한국은 20x1년 초에 리스기간 종료 후 반납조건으로 기계장치(내용연수 5년)를 리스하였다. 리스관련 내용이 아래와 같을 때, 20x1년 기계장치 감가상각비는 얼마인가? 단, ㈜한국은 기계장치를 정액법(잔존가치 없음) 상각하고, 소액 기초자산 리스에 해당하지 않으며 현가계수는 아래 표를 이용한다.\n\n- 리스기간: 20x1. 1. 1. ~ 20x4. 12. 31.\n- 연간 고정리스료: ₩1,000,000(매년 말 지급)\n- 할인율: 연 4%\n\n| 할인율 | 정상연금 ₩1의 현재가치 4기간 | 정상연금 ₩1의 현재가치 5기간 |\n|---|---|---|\n| 4% | 3.63 | 4.45 |
actuary_44_acc_9	㈜한국은 20x1년 초 영업을 개시하였으며, 판매상품에 대하여 3년 동안 무상으로 수리해주고 있다. ㈜한국은 매출액의 5%만큼 제품보증비용이 발생할 것으로 예상하고 있으며, 20x1년~20x2년 동안 매출액과 실제 지출된 제품보증비용은 다음과 같다. 다음 중 옳은 것은?\n\n| 구분 | 20x1년 | 20x2년 |\n|---|---|---|\n| 매출액 | ₩500,000 | ₩600,000 |\n| 제품보증비 지출액 | ₩7,600 | ₩15,300 |
actuary_44_acc_10	다음 중 재무보고를 위한 개념체계에 대한 설명으로 옳은 것은?
